precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,precio_m2,precio_m2_cubierto,precio_m2_medio_localidad,precio_m2_cubierto_medio_localidad,precio_medio_localidad,precio_medio_prov,num_provincia
1300,250.0,Pilar lagoon,"Lagoon Pilar, Villa Rosa",130,110,4,3,3,8,Interno,0,0,4,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,,1,0,1,0,0,0,1,0,1,0,0,0,1,0,Zona Norte (GBA),10.0,11.818181818181818,8.333755759740137,10.370807174954507,1500.0,1068.5185185185185,3
1200,260.0,Lagoon Pilar,"Lagoon Pilar, Villa Rosa",135,135,4,3,3,8,0,0,Muy luminoso,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Zona Norte (GBA),8.88888888888889,8.88888888888889,8.333755759740137,10.370807174954507,1500.0,1068.5185185185185,3
1200,0,Alquiler Casa Amplia Luminosa Y Funcional,"Lagoon Pilar, Villa Rosa",196,130,4,3,3,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),6.122448979591836,9.23076923076923,8.333755759740137,10.370807174954507,1500.0,1068.5185185185185,3
1200,0,Excelente Duplex en Lagoon Pilar - Apto Credito,"Lagoon Pilar, Villa Rosa",145,145,4,2,3,17,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Zona Norte (GBA),8.275862068965518,8.275862068965518,8.333755759740137,10.370807174954507,1500.0,1068.5185185185185,3
2300,0,Lagoon,"Lagoon Pilar, Villa Rosa",600,200,5,3,4,17,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),3.8333333333333335,11.5,5.075757575757575,10.075757575757576,2066.6666666666665,1068.5185185185185,3
2200,220.0,Casa en Alquiler Anual con Cuatro Dormitorios en Lagoon Pilar,"Lagoon Pilar, Villa Rosa",600,200,5,2,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),3.6666666666666665,11.0,5.075757575757575,10.075757575757576,2066.6666666666665,1068.5185185185185,3
2600,0,Lote | Lagos DE Canning,"Lagos de Canning, Canning",600,130,4,3,3,17,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Zona Sur (GBA),4.333333333333333,20.0,3.625,14.416137346957562,2175.0,2283.3333333333335,2
2100,150.0,Sargento Cabral al 5600,"Lagos de Canning, Canning",600,142,4,2,3,17,0,O,0,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,0,0,0,0,1,0,Zona Sur (GBA),3.5,14.788732394366198,3.625,14.416137346957562,2175.0,2283.3333333333335,2
2000,0,Lagos de Canning Sargento Cabral 5600 Canning,"Lagos de Canning, Canning",600,170,4,3,3,17,0,NE,Muy luminoso,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,,1,1,0,0,0,0,1,1,1,0,0,0,1,0,Zona Sur (GBA),3.3333333333333335,11.764705882352942,3.625,14.416137346957562,2175.0,2283.3333333333335,2
2000,100.0,Sargento Cabral al 5600,"Lagos de Canning, Canning",600,180,4,3,3,17,0,0,Muy luminoso,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,0,0,0,1,0,1,1,0,0,0,0,1,0,Zona Sur (GBA),3.3333333333333335,11.11111111111111,3.625,14.416137346957562,2175.0,2283.3333333333335,2
2500,0,Impecable Casa en Alquiler Temporal!,"Lagos de Canning, Canning",600,273,5,3,4,17,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Sur (GBA),4.166666666666667,9.157509157509157,3.02991452991453,8.383137330505752,1900.0,2283.3333333333335,2
2500,180.0,Lagos de Canning en Lote Interno!!,"Lagos de Canning, Canning",680,250,6,3,4,2,0,N,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Zona Sur (GBA),3.676470588235294,10.0,3.676470588235294,10.0,2500.0,2283.3333333333335,2
600,160.0,Av Del Golf Lote / N° 610,"Lagos del Sendero, Nordelta",56,50,2,1,1,10,Interno,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,1,0,1,0,1,0,0,0,Zona Norte (GBA),10.714285714285714,12.0,10.838095238095237,11.266666666666666,596.6666666666666,757.7777777777778,3
590,0,2 Ambientes EN Nordelta,"Lagos del Sendero, Nordelta",50,50,2,1,1,17,Frente,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),11.8,11.8,10.838095238095237,11.266666666666666,596.6666666666666,757.7777777777778,3
600,0,LAGO DEL SENDERO NORDELTA 100,"Lagos del Sendero, Nordelta",60,60,2,2,1,17,Contrafrente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Zona Norte (GBA),10.0,10.0,10.838095238095237,11.266666666666666,596.6666666666666,757.7777777777778,3
800,45.0,Hermoso Departamento al Lago Barrio Sendero Nordelta,"Lagos del Sendero, Nordelta",110,100,3,1,2,10,Frente,0,Muy luminoso,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Zona Norte (GBA),7.2727272727272725,8.0,8.309794372294371,9.423076923076923,682.5,757.7777777777778,3
750,0,AV DEL GOLF 600,"Lagos del Sendero, Nordelta",72,65,3,2,2,10,0,E,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Zona Norte (GBA),10.416666666666666,11.538461538461538,8.309794372294371,9.423076923076923,682.5,757.7777777777778,3
650,200.0,Av del Golf 600,"Lagos del Sendero, Nordelta",75,65,3,2,2,17,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),8.666666666666666,10.0,8.309794372294371,9.423076923076923,682.5,757.7777777777778,3
530,200.0,SENDERO - NORDELTA 100,"Lagos del Sendero, Nordelta",77,65,3,2,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),6.883116883116883,8.153846153846153,8.309794372294371,9.423076923076923,682.5,757.7777777777778,3
1000,0,Departamento al Lago 4 Ambientes en Alquiler Sendero - Nordelta,"Lagos del Sendero, Nordelta",88,80,4,2,3,8,0,E,Muy luminoso,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,Zona Norte (GBA),11.363636363636363,12.5,10.966371027346636,12.88265306122449,1150.0,757.7777777777778,3
1300, $ 350.000,Av del Golf 600,"Lagos del Sendero, Nordelta",123,98,4,2,3,17,Interno,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,1,0,1,0,0,0,Zona Norte (GBA),10.56910569105691,13.26530612244898,10.966371027346636,12.88265306122449,1150.0,757.7777777777778,3
3000,100.0,Laguna del Sol 100,"Laguna del Sol, General Pacheco",300,300,4,3,3,10,0,N,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Zona Norte (GBA),10.0,10.0,10.6,10.6,2900.0,3800.0,3
2800,280.0,coronel escalada 1200,"Laguna del Sol, General Pacheco",250,250,4,2,3,12,0,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),11.2,11.2,10.6,10.6,2900.0,3800.0,3
4000,380.0,Escalada  al 1200,"Laguna del Sol, General Pacheco",790,360,5,3,4,15,0,O,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Zona Norte (GBA),5.063291139240507,11.11111111111111,4.453929938180748,11.984126984126982,3600.0,3800.0,3
3000,300.0,Barrio Laguna del Sol,"Laguna del Sol, General Pacheco",860,210,5,2,3,9,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Zona Norte (GBA),3.488372093023256,14.285714285714286,4.453929938180748,11.984126984126982,3600.0,3800.0,3
3800,380.0,Escalada  al 1200,"Laguna del Sol, General Pacheco",790,360,5,3,4,15,0,O,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Zona Norte (GBA),4.810126582278481,10.555555555555555,4.453929938180748,11.984126984126982,3600.0,3800.0,3
3800,370.0,Escalada  al 1200,"Laguna del Sol, General Pacheco",800,350,6,3,4,15,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,1,1,0,0,0,0,1,1,0,0,0,0,1,0,Zona Norte (GBA),4.75,10.857142857142858,5.955998681608438,10.40856440856441,3433.3333333333335,3800.0,3
3000,330.0,Laguna del Sol,"Laguna del Sol, General Pacheco",820,275,6,2,3,15,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),3.658536585365854,10.909090909090908,5.955998681608438,10.40856440856441,3433.3333333333335,3800.0,3
7000,0,Barrio  Cerrado Laguna del Sol,"Laguna del Sol, General Pacheco",1600,420,7,3,4,15,0,0,Muy luminoso,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,,1,1,1,0,0,1,1,0,1,0,1,0,0,0,Zona Norte (GBA),4.375,16.666666666666668,4.375,16.666666666666668,7000.0,3800.0,3
300,0,EVA PERON  ENTRE O' HIGGINS Y ANATOLE FRANCE,"Lanús Este, Lanús",34,34,1,1,1,9,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.823529411764707,8.823529411764707,8.504289215686274,8.688556457065584,269.0,366.59090909090907,2
285,0,Tucumán 1000,"Lanús Este, Lanús",32,29,1,1,1,17,Contrafrente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.90625,9.827586206896552,8.504289215686274,8.688556457065584,269.0,366.59090909090907,2
260, $ 35.000,Tucuman 1244,"Lanús Este, Lanús",32,32,1,1,1,17,Frente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),8.125,8.125,8.504289215686274,8.688556457065584,269.0,366.59090909090907,2
250, $ 30.000,Eva Peron al 1200,"Lanús Este, Lanús",30,30,1,1,1,17,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.333333333333334,8.333333333333334,8.504289215686274,8.688556457065584,269.0,366.59090909090907,2
250, $ 120.000,Arturo Illia al 1600,"Lanús Este, Lanús",30,30,1,1,1,17,Contrafrente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.333333333333334,8.333333333333334,8.504289215686274,8.688556457065584,269.0,366.59090909090907,2
400, $ 55.000,Tucuman 1061,"Lanús Este, Lanús",60,55,2,1,1,2,Frente,0,Muy luminoso,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.666666666666667,7.2727272727272725,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
390, $ 75.300,Ituzaingo 1600,"Lanús Este, Lanús",48,43,2,1,1,17,Frente,E,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.125,9.069767441860465,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
380,0,Margarita Weild 1432,"Lanús Este, Lanús",51,51,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.450980392156863,7.450980392156863,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
350,0,S. de Montevideo ,"Lanús Este, Lanús",54,50,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.481481481481482,7.0,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
335, $ 13.500,pichincha 686,"Lanús Este, Lanús",48,44,2,1,1,15,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.979166666666667,7.613636363636363,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
320, $ 85.000,Pichincha 1313 1C,"Lanús Este, Lanús",50,45,2,1,1,4,0,0,Muy luminoso,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.4,7.111111111111111,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
320,0,Ayacucho al 1044 dto Interno dto 2,"Lanús Este, Lanús",40,40,2,1,1,8,Interno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.0,8.0,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
320,0,SAN LORENZO 1100,"Lanús Este, Lanús",45,45,2,1,1,4,Contrafrente,0,Muy luminoso,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.111111111111111,7.111111111111111,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
320,0,Pichincha 900,"Lanús Este, Lanús",40,40,2,1,1,5,Lateral,0,Muy luminoso,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.0,8.0,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
320,0,Oncativo  1700 3°,"Lanús Este, Lanús",45,40,2,1,1,10,Frente,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.111111111111111,8.0,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
300, $ 64.000,Anatole France 2112,"Lanús Este, Lanús",46,46,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.521739130434782,6.521739130434782,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
300,0,O´ higgins 1500,"Lanús Este, Lanús",43,40,2,1,1,17,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.976744186046512,7.5,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
300, $ 65.000,Juncal 1200,"Lanús Este, Lanús",48,45,2,1,1,17,Frente,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.25,6.666666666666667,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
300, $ 14.000,29 de Septiembre 1774,"Lanús Este, Lanús",50,50,2,1,1,50,0,0,Muy luminoso,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.0,6.0,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
295,0,Juan b justo 933,"Lanús Este, Lanús",40,40,2,1,1,2,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.375,7.375,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
285,0,Eva peron 1459,"Lanús Este, Lanús",35,35,2,1,1,30,Contrafrente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.142857142857142,8.142857142857142,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
280,0,ONCATIVO 2200,"Lanús Este, Lanús",39,39,2,1,1,30,Frente,E,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.17948717948718,7.17948717948718,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
280, $ 60.000,Margarita Weild 1500,"Lanús Este, Lanús",45,43,2,1,1,17,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.222222222222222,6.511627906976744,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
280,0,Av Raul Alfonsin  al 1600,"Lanús Este, Lanús",55,50,2,1,1,9,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),5.090909090909091,5.6,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
270, $ 50.000,Anatole France 1694,"Lanús Este, Lanús",50,50,2,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),5.4,5.4,6.874223819057542,7.176335585951286,317.25,366.59090909090907,2
500,0,Ituzaingo al 1200,"Lanús Este, Lanús",65,65,3,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.6923076923076925,7.6923076923076925,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
500, $ 70.000,Sitio de Montevideo 1127,"Lanús Este, Lanús",85,85,3,1,2,18,Frente,N,Muy luminoso,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),5.882352941176471,5.882352941176471,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
490,0,Deheza 3200,"Lanús Este, Lanús",90,75,3,1,2,20,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),5.444444444444445,6.533333333333333,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
470,0,Gral. Ferré 1900,"Lanús Este, Lanús",66,60,3,1,2,30,Frente,E,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.121212121212121,7.833333333333333,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
470,0,Margarita Weild 1300,"Lanús Este, Lanús",55,50,3,0,2,12,Frente,E,Muy luminoso,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),8.545454545454545,9.4,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
450,0,Héctor Guidi 1700,"Lanús Este, Lanús",80,71,3,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),5.625,6.338028169014085,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
420, $ 100.000,Basavilbaso  1700 1°,"Lanús Este, Lanús",65,60,3,2,2,17,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.461538461538462,7.0,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
410,0,Anatole France 1700,"Lanús Este, Lanús",45,45,3,1,2,10,Frente,0,Muy luminoso,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),9.11111111111111,9.11111111111111,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
400,0,Matanza al 3000,"Lanús Este, Lanús",125,70,3,1,2,40,Frente,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),3.2,5.714285714285714,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
400,0,Juan B Justo al 1400,"Lanús Este, Lanús",70,70,3,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),5.714285714285714,5.714285714285714,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
390,0,Anatole France ,"Lanús Este, Lanús",50,47,3,1,2,50,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),7.8,8.297872340425531,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
390,0,Pichincha 900,"Lanús Este, Lanús",60,55,3,1,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),6.5,7.090909090909091,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
350, $ 55.000,Ituzaingo 1200,"Lanús Este, Lanús",67,67,3,1,2,17,Interno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),5.223880597014926,5.223880597014926,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
350, $ 68.000,Basavilbaso 1948,"Lanús Este, Lanús",48,48,3,1,2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),7.291666666666667,7.291666666666667,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
330,0,Pergamino 1241,"Lanús Este, Lanús",100,80,3,1,3,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),3.3,4.125,6.27582839345076,6.796772918991479,415.625,366.59090909090907,2
