precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,precio_m2,precio_m2_cubierto,precio_m2_medio_localidad,precio_m2_cubierto_medio_localidad,precio_medio_localidad,precio_medio_prov,num_provincia
270,0,Fray Mamerto Esquiu 432,"General Paz, Córdoba",43,43,4,1,1,15,Contrafrente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cordoba,6.27906976744186,6.27906976744186,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
270,0,Fray Mamerto Esquiu ,"General Paz, Córdoba",43,43,4,1,1,15,Contrafrente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cordoba,6.27906976744186,6.27906976744186,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
375,0,Güemes 400,"General Paz, Córdoba",85,85,4,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.411764705882353,4.411764705882353,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
420,0,LIMA 1384,"General Paz, Córdoba",45,43,4,1,1,20,Contrafrente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,9.333333333333334,9.767441860465116,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
430, $ 50.000,Bv Ocampo  al 363,"General Paz, Córdoba",60,57,4,2,2,8,0,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,7.166666666666667,7.543859649122807,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
430, $ 50.000,Ovidio Lagos al 300 2 Dorm,"General Paz, Córdoba",80,66,4,2,2,12,Frente,O,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,5.375,6.515151515151516,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
440, $ 63.000,Bv. Ocampo al 300 - 2 Dorm. c/ Patio,"General Paz, Córdoba",105,70,4,2,2,12,Frente,E,Muy luminoso,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,1,0,1,0,0,0,Cordoba,4.190476190476191,6.285714285714286,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
450,0,LIMA 1611,"General Paz, Córdoba",65,65,4,1,2,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cordoba,6.923076923076923,6.923076923076923,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
450, $ 90.000,FELIX FRIAS 226,"General Paz, Córdoba",60,60,4,2,2,30,Contrafrente,E,Muy luminoso,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Cordoba,7.5,7.5,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
450, $ 70.000,Juan Domingo Peron 1050,"General Paz, Córdoba",48,46,4,1,1,20,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,9.375,9.782608695652174,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
480, $ 120.000,Félix Frías & 25 de Mayo,"General Paz, Córdoba",80,70,4,2,2,10,Frente,0,Muy luminoso,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Cordoba,6.0,6.857142857142857,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
650, $ 150.000,ibarbalz 1331,"General Paz, Córdoba",120,120,4,2,2,15,0,0,Muy luminoso,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,Cordoba,5.416666666666667,5.416666666666667,6.4743560941526805,6.888452272337518,389.6666666666667,367.8787878787879,Cordoba
400, $ 35.000,Rosario de Santa Fe 1269,"General Paz, Córdoba",65,65,5,1,2,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,6.153846153846154,6.153846153846154,5.376923076923077,5.782805429864254,430.0,367.8787878787879,Cordoba
460, $ 110.000,Ovidio Lagos 133,"General Paz, Córdoba",100,85,5,2,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.6,5.411764705882353,5.376923076923077,5.782805429864254,430.0,367.8787878787879,Cordoba
450, $ 75.000,Ovidio Lagos ,"General Paz, Córdoba",90,90,6,1,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,5.0,5.0,4.09853249475891,4.415992812219227,610.0,367.8787878787879,Cordoba
630, $ 200.000,Av. 24 de Septiembre al 700,"General Paz, Córdoba",159,159,6,2,3,13,Frente,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,Cordoba,3.9622641509433962,3.9622641509433962,4.09853249475891,4.415992812219227,610.0,367.8787878787879,Cordoba
750, $ 400.000,fray mamerto esquiu 753,"General Paz, Córdoba",225,175,6,3,3,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,,1,0,1,0,1,1,1,0,1,0,0,0,0,0,Cordoba,3.3333333333333335,4.285714285714286,4.09853249475891,4.415992812219227,610.0,367.8787878787879,Cordoba
1600,0,24 De Septiembre Y Gral. Deheza,"General Paz, Córdoba",240,200,8,4,6,40,0,0,Muy luminoso,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,Cordoba,6.666666666666667,8.0,8.33829365079365,9.452380952380953,1633.3333333333333,367.8787878787879,Cordoba
1000,0,ROMA ,"General Paz, Córdoba",450,350,10,0,10,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Cordoba,2.2222222222222223,2.857142857142857,2.2222222222222223,2.857142857142857,1000.0,367.8787878787879,Cordoba
850,0,catamarca 1645,"General Paz, Córdoba",350,250,11,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,2.4285714285714284,3.4,2.4285714285714284,3.4,850.0,367.8787878787879,Cordoba
1500,0,Libertad 1315,"General Paz, Córdoba",380,380,14,3,1,20,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cordoba,3.9473684210526314,3.9473684210526314,3.9473684210526314,3.9473684210526314,1500.0,367.8787878787879,Cordoba
120,0,CNEL PRINGLES 1284,"General Pueyrredón, Córdoba",50,50,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,2.4,2.4,3.7358974358974364,3.9851851851851854,190.0,261.1111111111111,Cordoba
200,0,Bulnes 1236,"General Pueyrredón, Córdoba",50,50,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.0,4.0,3.7358974358974364,3.9851851851851854,190.0,261.1111111111111,Cordoba
250, $ 25.000,Méjico 1172,"General Pueyrredón, Córdoba",52,45,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.8076923076923075,5.555555555555555,3.7358974358974364,3.9851851851851854,190.0,261.1111111111111,Cordoba
230, $ 19.000,Rincón 1954,"General Pueyrredón, Córdoba",41,40,2,1,1,12,0,0,Muy luminoso,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,5.609756097560975,5.75,5.542973286875726,5.613095238095238,230.0,261.1111111111111,Cordoba
230, $ 1,Buchardo al 1500,"General Pueyrredón, Córdoba",42,42,2,1,1,10,Contrafrente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,5.476190476190476,5.476190476190476,5.542973286875726,5.613095238095238,230.0,261.1111111111111,Cordoba
300,0,Suipacha 1560,"General Pueyrredón, Córdoba",70,60,4,1,1,20,Frente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.285714285714286,5.0,4.724867724867725,4.962962962962963,333.3333333333333,261.1111111111111,Cordoba
320, $ 60.000,JUAN DE GARAY ,"General Pueyrredón, Córdoba",90,90,4,1,2,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,3.5555555555555554,3.5555555555555554,4.724867724867725,4.962962962962963,333.3333333333333,261.1111111111111,Cordoba
380, $ 25.000,Viamonte al 800,"General Pueyrredón, Córdoba",60,60,4,1,2,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Cordoba,6.333333333333333,6.333333333333333,4.724867724867725,4.962962962962963,333.3333333333333,261.1111111111111,Cordoba
320,0,Potosí 1186,"General Pueyrredón, Córdoba",85,85,6,1,3,50,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cordoba,3.764705882352941,3.764705882352941,3.764705882352941,3.764705882352941,320.0,261.1111111111111,Cordoba
650, $ 60.000,LAVALLE 249,"Godoy Cruz, Mendoza",84,84,1,1,2,20,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mendoza,7.738095238095238,7.738095238095238,8.027393753200204,8.831617331617332,583.3333333333334,474.3492063492063,Mendoza
600, $ 45.000,arizu 245,"Godoy Cruz, Mendoza",62,50,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Mendoza,9.67741935483871,12.0,8.027393753200204,8.831617331617332,583.3333333333334,474.3492063492063,Mendoza
500, $ 16.000,FLORENCIO SANCHEZ,"Godoy Cruz, Mendoza",75,74,1,2,2,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,6.666666666666667,6.756756756756757,8.027393753200204,8.831617331617332,583.3333333333334,474.3492063492063,Mendoza
420,0,Santiago del Estero 740,"Godoy Cruz, Mendoza",54,50,2,1,1,3,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Mendoza,7.777777777777778,8.4,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
370,0,Renato Zanzin,"Godoy Cruz, Mendoza",50,47,2,1,1,20,Frente,O,Muy luminoso,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Mendoza,7.4,7.872340425531915,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
350,0,Calle Beltrán sur,"Godoy Cruz, Mendoza",50,50,2,1,1,7,0,0,Muy luminoso,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mendoza,7.0,7.0,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
300,0,Cochabamba  - BARRIO ARIZU,"Godoy Cruz, Mendoza",60,55,2,1,1,20,0,0,Muy luminoso,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Mendoza,5.0,5.454545454545454,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
300,0,Beltran Sur 64,"Godoy Cruz, Mendoza",48,45,2,1,1,20,Lateral,NO,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mendoza,6.25,6.666666666666667,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
450,0,Calle Gregorio Lemos 553,"Godoy Cruz, Mendoza",100,75,2,1,1,7,Frente,NO,Muy luminoso,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,1,1,Mendoza,4.5,6.0,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
400, $ 35.000,9 de Julio 300,"Godoy Cruz, Mendoza",68,68,2,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.882352941176471,5.882352941176471,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
370, $ 20.000,TUCUMAN 526,"Godoy Cruz, Mendoza",45,45,2,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,8.222222222222221,8.222222222222221,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
350, $ 20.000,LINIERS 535,"Godoy Cruz, Mendoza",45,45,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,7.777777777777778,7.777777777777778,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
350, $ 38.000,Roque Saenz Peña 1819,"Godoy Cruz, Mendoza",60,60,2,1,1,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.833333333333333,5.833333333333333,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
350, $ 20.000,LAVALLE 242,"Godoy Cruz, Mendoza",40,40,2,1,1,1,Lateral,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,8.75,8.75,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
330, $ 14.000,Leguizamón 0,"Godoy Cruz, Mendoza",61,56,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.409836065573771,5.892857142857143,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
320,0,Marconi ,"Godoy Cruz, Mendoza",57,50,2,1,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Mendoza,5.614035087719298,6.4,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
310,0,Almirante Brown 1200,"Godoy Cruz, Mendoza",54,54,2,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.7407407407407405,5.7407407407407405,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
300, $ 10.000,Pascual Segura 1300,"Godoy Cruz, Mendoza",57,45,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.2631578947368425,6.666666666666667,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
290, $ 45.000,Beltrán 415,"Godoy Cruz, Mendoza",40,40,2,1,1,10,0,O,Muy luminoso,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,7.25,7.25,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
285, $ 7.000,Cacheuta 956,"Godoy Cruz, Mendoza",65,56,2,1,1,2,Frente,0,Muy luminoso,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,4.384615384615385,5.089285714285714,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
280, $ 12.000,Mitre y Jose Lencinas Godoy Cruz,"Godoy Cruz, Mendoza",56,48,2,1,1,11,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.0,5.833333333333333,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
280, $ 5.000,Necochea  al 1530,"Godoy Cruz, Mendoza",45,45,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,6.222222222222222,6.222222222222222,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
280, $ 20.000,España al 1598 Planta Alta,"Godoy Cruz, Mendoza",75,75,2,1,1,20,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,3.7333333333333334,3.7333333333333334,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
250, $ 35.000,GUEMES 36,"Godoy Cruz, Mendoza",63,40,2,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,3.9682539682539684,6.25,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
220, $ 7.000,Correa Sarrat 411,"Godoy Cruz, Mendoza",41,40,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.365853658536586,5.5,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
220,0,Méjico 2100,"Godoy Cruz, Mendoza",45,37,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,4.888888888888889,5.945945945945946,6.113933387371193,6.5784843300266225,323.125,474.3492063492063,Mendoza
450,17.0,PERITO MORENO 240,"Godoy Cruz, Mendoza",77,77,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.8441558441558445,5.8441558441558445,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
450,12.0,Roque Saenz Peña 1285,"Godoy Cruz, Mendoza",70,70,3,1,1,5,0,0,Muy luminoso,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mendoza,6.428571428571429,6.428571428571429,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
470, $ 38.000,BIRITOS 143,"Godoy Cruz, Mendoza",95,80,3,1,2,3,0,0,Muy luminoso,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mendoza,4.947368421052632,5.875,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
450,0,Roque Saenz Peña 900,"Godoy Cruz, Mendoza",60,60,3,0,2,2,Frente,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,7.5,7.5,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
450, $ 38.000,BIRITOS,"Godoy Cruz, Mendoza",95,85,3,1,2,3,0,0,Muy luminoso,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Mendoza,4.7368421052631575,5.294117647058823,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
410, $ 18.000,Primitivo de la reta 680 Godoy Cruz (5501) Mendoza ,"Godoy Cruz, Mendoza",72,68,3,1,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,5.694444444444445,6.029411764705882,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
400,0,CALLE AVELINO MAURE N°251 ,"Godoy Cruz, Mendoza",60,55,3,1,2,15,0,0,Luminoso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,6.666666666666667,7.2727272727272725,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
400, $ 15.000,RENATO ZANZIN 1970,"Godoy Cruz, Mendoza",80,70,3,1,2,20,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mendoza,5.0,5.714285714285714,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
400,0,LUGONES ,"Godoy Cruz, Mendoza",110,80,3,1,3,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,3.6363636363636362,5.0,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
400, $ 40.000,Echeverría 1753,"Godoy Cruz, Mendoza",70,60,3,1,2,6,Interno,0,Muy luminoso,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Mendoza,5.714285714285714,6.666666666666667,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
380,0,CALLE DOMINGO FRENCH N°295  GODOY CRUZ  MENDOZA,"Godoy Cruz, Mendoza",88,65,3,1,2,15,0,0,Luminoso,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,4.318181818181818,5.846153846153846,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
330, $ 6.000,ALVAREZ THOMAS 171,"Godoy Cruz, Mendoza",80,80,3,1,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mendoza,4.125,4.125,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
320, $ 8.000,"Beltrán 1604. Bombal Sur.godoy Cruz,mendoza","Godoy Cruz, Mendoza",50,50,3,1,1,15,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Mendoza,6.4,6.4,5.0376773372826005,5.667481554393319,360.45,474.3492063492063,Mendoza
